DayOfWeek,Origin_Airport,Scheduled_Departure,Departure_Time,Dep_Delay,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Del_morethan15,Cancelled,Diverted,Distance,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers
6,SFO,2300,2300,0,739,716,-23,0,0,0,2586,0,0,0,0,0,1
3,SFO,2300,2253,-7,739,734,-5,0,0,0,2586,0,0,0,0,0,1
4,SFO,2300,2253,-7,739,722,-17,0,0,0,2586,0,0,0,0,0,1
6,SFO,2300,2300,0,739,726,-13,0,0,0,2586,0,0,0,0,0,1
3,SFO,2300,13,73,739,902,83,1,0,0,2586,2,0,10,0,71,1
4,SFO,2300,834,574,739,1720,581,1,0,0,2586,39,0,7,0,535,1
6,SFO,2300,2338,38,739,809,30,1,0,0,2586,3,0,0,0,27,1
3,SFO,2300,2254,-6,739,729,-10,0,0,0,2586,0,0,0,0,0,1
4,SFO,2300,2254,-6,739,738,-1,0,0,0,2586,0,0,0,0,0,1
6,SFO,2300,2254,-6,739,738,-1,0,0,0,2586,0,0,0,0,0,1
3,SFO,2300,2311,11,739,728,-11,0,0,0,2586,0,0,0,0,0,1
4,SFO,2300,4,64,739,831,52,1,0,0,2586,0,0,0,0,52,1
6,SFO,2300,2254,-6,739,720,-19,0,0,0,2586,0,0,0,0,0,1
5,JFK,1130,1127,-3,1430,1410,-20,0,0,0,2475,0,0,0,0,0,1
6,JFK,1130,1128,-2,1430,1438,8,0,0,0,2475,0,0,0,0,0,1
7,JFK,1130,1128,-2,1430,1453,23,1,0,0,2475,0,0,23,0,0,1
1,JFK,1130,1125,-5,1430,1359,-31,0,0,0,2475,0,0,0,0,0,1
2,JFK,1130,1122,-8,1430,1424,-6,0,0,0,2475,0,0,0,0,0,1
3,JFK,1130,1126,-4,1430,1421,-9,0,0,0,2475,0,0,0,0,0,1
4,JFK,1130,1128,-2,1430,1422,-8,0,0,0,2475,0,0,0,0,0,1
5,JFK,1130,1119,-11,1430,1412,-18,0,0,0,2475,0,0,0,0,0,1
6,JFK,1130,1125,-5,1430,1421,-9,0,0,0,2475,0,0,0,0,0,1
7,JFK,1130,1126,-4,1430,1421,-9,0,0,0,2475,0,0,0,0,0,1
1,JFK,1130,1126,-4,1430,1416,-14,0,0,0,2475,0,0,0,0,0,1
2,JFK,1130,1124,-6,1430,1421,-9,0,0,0,2475,0,0,0,0,0,1
3,JFK,1130,1124,-6,1430,1417,-13,0,0,0,2475,0,0,0,0,0,1
4,JFK,1130,1123,-7,1430,1435,5,0,0,0,2475,0,0,0,0,0,1
5,JFK,1130,1124,-6,1430,1411,-19,0,0,0,2475,0,0,0,0,0,1
6,JFK,1130,1127,-3,1430,1428,-2,0,0,0,2475,0,0,0,0,0,1
7,JFK,1130,1406,156,1430,1655,145,1,0,0,2475,37,0,0,0,108,1
1,JFK,1130,1128,-2,1430,1419,-11,0,0,0,2475,0,0,0,0,0,1
2,JFK,1130,1124,-6,1430,1412,-18,0,0,0,2475,0,0,0,0,0,1
3,JFK,1130,1128,-2,1430,1438,8,0,0,0,2475,0,0,0,0,0,1
4,JFK,1130,1125,-5,1430,1401,-29,0,0,0,2475,0,0,0,0,0,1
5,JFK,1130,1127,-3,1430,1402,-28,0,0,0,2475,0,0,0,0,0,1
6,JFK,1130,1127,-3,1430,1406,-24,0,0,0,2475,0,0,0,0,0,1
7,JFK,1130,1126,-4,1430,1433,3,0,0,0,2475,0,0,0,0,0,1
1,JFK,1130,1124,-6,1430,1410,-20,0,0,0,2475,0,0,0,0,0,1
2,JFK,1130,1122,-8,1430,1421,-9,0,0,0,2475,0,0,0,0,0,1
3,JFK,1130,1125,-5,1430,1418,-12,0,0,0,2475,0,0,0,0,0,1
4,JFK,1130,1127,-3,1430,1428,-2,0,0,0,2475,0,0,0,0,0,1
5,JFK,1130,1132,2,1430,1442,12,0,0,0,2475,0,0,0,0,0,1
6,JFK,1130,1509,219,1430,1853,263,1,0,0,2475,219,0,44,0,0,1
7,JFK,1130,1127,-3,1430,1437,7,0,0,0,2475,0,0,0,0,0,1
5,SFO,1500,1533,33,2347,116,89,1,0,0,2586,0,0,89,0,0,1
6,SFO,1500,1500,0,2347,2333,-14,0,0,0,2586,0,0,0,0,0,1
7,SFO,1500,1453,-7,2347,2307,-40,0,0,0,2586,0,0,0,0,0,1
1,SFO,1500,1456,-4,2347,2319,-28,0,0,0,2586,0,0,0,0,0,1
2,SFO,1500,1458,-2,2347,2335,-12,0,0,0,2586,0,0,0,0,0,1
3,SFO,1500,1452,-8,2347,2325,-22,0,0,0,2586,0,0,0,0,0,1
4,SFO,1500,1512,12,2347,2350,3,0,0,0,2586,0,0,0,0,0,1
5,SFO,1500,1502,2,2347,106,79,1,0,0,2586,0,0,79,0,0,1
6,SFO,1500,1455,-5,2347,2339,-8,0,0,0,2586,0,0,0,0,0,1
7,SFO,1500,1455,-5,2347,2315,-32,0,0,0,2586,0,0,0,0,0,1
1,SFO,1500,1459,-1,2347,2357,10,0,0,0,2586,0,0,0,0,0,1
2,SFO,1500,1507,7,2347,2331,-16,0,0,0,2586,0,0,0,0,0,1
3,SFO,1500,1500,0,2347,20,33,1,0,0,2586,0,0,33,0,0,1
4,SFO,1500,1505,5,2347,2319,-28,0,0,0,2586,0,0,0,0,0,1
5,SFO,1500,1518,18,2347,2319,-28,0,0,0,2586,0,0,0,0,0,1
6,SFO,1500,1453,-7,2347,2311,-36,0,0,0,2586,0,0,0,0,0,1
7,SFO,1500,1531,31,2347,2332,-15,0,0,0,2586,0,0,0,0,0,1
1,SFO,1500,1513,13,2347,2343,-4,0,0,0,2586,0,0,0,0,0,1
2,SFO,1500,1506,6,2347,2326,-21,0,0,0,2586,0,0,0,0,0,1
3,SFO,1500,1455,-5,2347,2317,-30,0,0,0,2586,0,0,0,0,0,1
4,SFO,1500,1546,46,2347,39,52,1,0,0,2586,0,0,52,0,0,1
5,SFO,1500,1500,0,2347,2341,-6,0,0,0,2586,0,0,0,0,0,1
6,SFO,1500,1454,-6,2347,2334,-13,0,0,0,2586,0,0,0,0,0,1
7,SFO,1500,1530,30,2347,2357,10,0,0,0,2586,0,0,0,0,0,1
1,SFO,1500,1527,27,2347,26,39,1,0,0,2586,0,0,33,0,6,1
2,SFO,1500,1459,-1,2347,2328,-19,0,0,0,2586,0,0,0,0,0,1
3,SFO,1500,1449,-11,2347,2318,-29,0,0,0,2586,0,0,0,0,0,1
4,SFO,1500,1516,16,2347,39,52,1,0,0,2586,0,0,52,0,0,1
5,SFO,1500,1453,-7,2347,19,32,1,0,0,2586,0,0,32,0,0,1
6,SFO,1500,1458,-2,2347,48,61,1,0,0,2586,0,0,61,0,0,1
7,SFO,1500,1627,87,2347,102,75,1,0,0,2586,0,0,75,0,0,1
6,JFK,1900,2020,80,2216,2306,50,1,0,0,2475,50,0,0,0,0,1
7,JFK,1900,1901,1,2216,2208,-8,0,0,0,2475,0,0,0,0,0,1
1,JFK,1900,1858,-2,2216,2157,-19,0,0,0,2475,0,0,0,0,0,1
2,JFK,1900,1859,-1,2216,2157,-19,0,0,0,2475,0,0,0,0,0,1
3,JFK,1900,1856,-4,2216,2150,-26,0,0,0,2475,0,0,0,0,0,1
4,JFK,1900,1857,-3,2216,2208,-8,0,0,0,2475,0,0,0,0,0,1
5,JFK,1900,1917,17,2216,2342,86,1,0,0,2475,0,0,86,0,0,1
6,JFK,1900,1905,5,2216,2238,22,1,0,0,2475,5,0,17,0,0,1
7,JFK,1900,1957,57,2216,2309,53,1,0,0,2475,16,0,0,0,37,1
1,JFK,1900,1855,-5,2216,2210,-6,0,0,0,2475,0,0,0,0,0,1
2,JFK,1900,1856,-4,2216,2202,-14,0,0,0,2475,0,0,0,0,0,1
3,JFK,1900,1900,0,2216,2158,-18,0,0,0,2475,0,0,0,0,0,1
4,JFK,1900,1910,10,2216,2223,7,0,0,0,2475,0,0,0,0,0,1
5,JFK,1900,1900,0,2216,2223,7,0,0,0,2475,0,0,0,0,0,1
6,JFK,1900,1912,12,2216,2211,-5,0,0,0,2475,0,0,0,0,0,1
7,JFK,1900,1909,9,2216,2214,-2,0,0,0,2475,0,0,0,0,0,1
1,JFK,1900,1934,34,2216,2346,90,1,0,0,2475,0,0,90,0,0,1
2,JFK,1900,1915,15,2216,2229,13,0,0,0,2475,0,0,0,0,0,1
3,JFK,1900,1855,-5,2216,2155,-21,0,0,0,2475,0,0,0,0,0,1
4,JFK,1900,1909,9,2216,2206,-10,0,0,0,2475,0,0,0,0,0,1
5,JFK,1900,1909,9,2216,2223,7,0,0,0,2475,0,0,0,0,0,1
6,JFK,1900,1856,-4,2216,2159,-17,0,0,0,2475,0,0,0,0,0,1
7,JFK,1900,1859,-1,2216,2215,-1,0,0,0,2475,0,0,0,0,0,1
1,JFK,1900,2146,166,2216,22,126,1,0,0,2475,0,126,0,0,0,1
2,JFK,1900,1857,-3,2216,2212,-4,0,0,0,2475,0,0,0,0,0,1
3,JFK,1900,1900,0,2216,2301,45,1,0,0,2475,0,0,45,0,0,1
4,JFK,1900,1927,27,2216,2335,79,1,0,0,2475,0,0,79,0,0,1
5,JFK,1900,1900,0,2216,2200,-16,0,0,0,2475,0,0,0,0,0,1
6,JFK,1900,1938,38,2216,2322,66,1,0,0,2475,0,0,66,0,0,1
7,JFK,1900,1922,22,2216,2241,25,1,0,0,2475,22,0,3,0,0,1
5,LAX,1530,1611,41,5,152,107,1,0,0,2475,0,0,107,0,0,1
6,LAX,1530,1735,125,5,142,97,1,0,0,2475,97,0,0,0,0,1
7,LAX,1530,1548,18,5,2354,-11,0,0,0,2475,0,0,0,0,0,1
1,LAX,1530,1525,-5,5,2346,-19,0,0,0,2475,0,0,0,0,0,1
2,LAX,1530,1530,0,5,2343,-22,0,0,0,2475,0,0,0,0,0,1
3,LAX,1530,1529,-1,5,2345,-20,0,0,0,2475,0,0,0,0,0,1
4,LAX,1530,1539,9,5,14,9,0,0,0,2475,0,0,0,0,0,1
5,LAX,1530,1528,-2,5,17,12,0,0,0,2475,0,0,0,0,0,1
6,LAX,1530,1531,1,5,15,10,0,0,0,2475,0,0,0,0,0,1
7,LAX,1530,1524,-6,5,2328,-37,0,0,0,2475,0,0,0,0,0,1
1,LAX,1530,1524,-6,5,4,-1,0,0,0,2475,0,0,0,0,0,1
2,LAX,1530,1526,-4,5,2335,-30,0,0,0,2475,0,0,0,0,0,1
3,LAX,1530,1526,-4,5,2354,-11,0,0,0,2475,0,0,0,0,0,1
4,LAX,1530,1530,0,5,2352,-13,0,0,0,2475,0,0,0,0,0,1
5,LAX,1530,1529,-1,5,2333,-32,0,0,0,2475,0,0,0,0,0,1
6,LAX,1530,1526,-4,5,2350,-15,0,0,0,2475,0,0,0,0,0,1
7,LAX,1530,1745,135,5,149,104,1,0,0,2475,0,0,0,0,104,1
1,LAX,1530,1546,16,5,1,-4,0,0,0,2475,0,0,0,0,0,1
2,LAX,1530,1526,-4,5,2350,-15,0,0,0,2475,0,0,0,0,0,1
3,LAX,1530,1533,3,5,2357,-8,0,0,0,2475,0,0,0,0,0,1
4,LAX,1530,1557,27,5,109,64,1,0,0,2475,0,0,64,0,0,1
5,LAX,1530,1526,-4,5,2354,-11,0,0,0,2475,0,0,0,0,0,1
6,LAX,1530,1524,-6,5,19,14,0,0,0,2475,0,0,0,0,0,1
7,LAX,1530,1528,-2,5,2338,-27,0,0,0,2475,0,0,0,0,0,1
1,LAX,1530,1539,9,5,18,13,0,0,0,2475,0,0,0,0,0,1
2,LAX,1530,1527,-3,5,2330,-35,0,0,0,2475,0,0,0,0,0,1
3,LAX,1530,1534,4,5,2353,-12,0,0,0,2475,0,0,0,0,0,1
4,LAX,1530,1718,108,5,144,99,1,0,0,2475,0,0,28,0,71,1
5,LAX,1530,1541,11,5,9,4,0,0,0,2475,0,0,0,0,0,1
6,LAX,1530,2006,276,5,448,283,1,0,0,2475,23,0,7,0,253,1
7,LAX,1530,1614,44,5,41,36,1,0,0,2475,0,0,36,0,0,1
5,JFK,2230,241,251,147,532,225,1,0,0,2475,0,30,0,0,195,1
1,JFK,2230,2228,-2,147,136,-11,0,0,0,2475,0,0,0,0,0,1
2,JFK,2230,2230,0,147,147,0,0,0,0,2475,0,0,0,0,0,1
3,JFK,2230,2226,-4,147,137,-10,0,0,0,2475,0,0,0,0,0,1
4,JFK,2230,2230,0,147,139,-8,0,0,0,2475,0,0,0,0,0,1
5,JFK,2230,101,151,147,417,150,1,0,0,2475,14,0,0,0,136,1
7,JFK,2230,2224,-6,147,117,-30,0,0,0,2475,0,0,0,0,0,1
1,JFK,2230,2229,-1,147,125,-22,0,0,0,2475,0,0,0,0,0,1
2,JFK,2230,2229,-1,147,133,-14,0,0,0,2475,0,0,0,0,0,1
3,JFK,2230,2301,31,147,153,6,0,0,0,2475,0,0,0,0,0,1
4,JFK,2230,2334,64,147,255,68,1,0,0,2475,12,0,4,0,52,1
5,JFK,2230,2228,-2,147,129,-18,0,0,0,2475,0,0,0,0,0,1
7,JFK,2230,2239,9,147,203,16,1,0,0,2475,9,0,7,0,0,1
1,JFK,2230,2321,51,147,203,16,1,0,0,2475,0,0,11,0,5,1
2,JFK,2230,2231,1,147,119,-28,0,0,0,2475,0,0,0,0,0,1
3,JFK,2230,2225,-5,147,124,-23,0,0,0,2475,0,0,0,0,0,1
4,JFK,2230,3,93,147,243,56,1,0,0,2475,0,0,0,0,56,1
5,JFK,2230,2232,2,147,101,-46,0,0,0,2475,0,0,0,0,0,1
7,JFK,2230,2344,74,147,205,18,1,0,0,2475,18,0,0,0,0,1
1,JFK,2230,3,93,147,253,66,1,0,0,2475,0,41,0,0,25,1
2,JFK,2230,2248,18,147,200,13,0,0,0,2475,0,0,0,0,0,1
3,JFK,2230,2350,80,147,303,76,1,0,0,2475,76,0,0,0,0,1
4,JFK,2230,37,127,147,323,96,1,0,0,2475,26,0,0,0,70,1
5,JFK,2230,2308,38,147,235,48,1,0,0,2475,38,0,10,0,0,1
7,JFK,2230,13,103,147,328,101,1,0,0,2475,0,0,4,0,97,1
5,ORD,1645,1642,-3,1839,1829,-10,0,0,0,1514,0,0,0,0,0,1
6,ORD,1825,1823,-2,2018,2013,-5,0,0,0,1514,0,0,0,0,0,1
7,ORD,1705,1659,-6,1901,1840,-21,0,0,0,1514,0,0,0,0,0,1
1,ORD,1705,1744,39,1901,1920,19,1,0,0,1514,19,0,0,0,0,1
2,ORD,1705,1700,-5,1901,1838,-23,0,0,0,1514,0,0,0,0,0,1
3,ORD,1705,1820,75,1901,2012,71,1,0,0,1514,2,0,0,0,69,1
4,ORD,1705,1659,-6,1901,1856,-5,0,0,0,1514,0,0,0,0,0,1
5,ORD,1705,1702,-3,1901,1844,-17,0,0,0,1514,0,0,0,0,0,1
6,ORD,1825,1823,-2,2018,2008,-10,0,0,0,1514,0,0,0,0,0,1
7,ORD,1705,1705,0,1901,1859,-2,0,0,0,1514,0,0,0,0,0,1
1,ORD,1705,1700,-5,1901,1916,15,1,0,0,1514,0,0,15,0,0,1
2,ORD,1705,1701,-4,1901,1845,-16,0,0,0,1514,0,0,0,0,0,1
3,ORD,1705,2201,296,1901,1,300,1,0,0,1514,296,0,4,0,0,1
4,ORD,1705,1659,-6,1901,1847,-14,0,0,0,1514,0,0,0,0,0,1
5,ORD,1705,1715,10,1901,1927,26,1,0,0,1514,3,0,16,0,7,1
6,ORD,1825,1902,37,2018,2056,38,1,0,0,1514,0,0,1,0,37,1
7,ORD,1705,1806,61,1901,2003,62,1,0,0,1514,9,0,3,0,50,1
1,ORD,1705,1707,2,1901,1857,-4,0,0,0,1514,0,0,0,0,0,1
2,ORD,1705,1700,-5,1901,1902,1,0,0,0,1514,0,0,0,0,0,1
3,ORD,1705,1701,-4,1901,1837,-24,0,0,0,1514,0,0,0,0,0,1
4,ORD,1705,1713,8,1901,1910,9,0,0,0,1514,0,0,0,0,0,1
5,ORD,1705,1711,6,1901,1912,11,0,0,0,1514,0,0,0,0,0,1
6,ORD,1825,1940,75,2018,2123,65,1,0,0,1514,0,58,0,0,7,1
7,ORD,1705,1704,-1,1901,1910,9,0,0,0,1514,0,0,0,0,0,1
1,ORD,1705,1846,101,1901,2031,90,1,0,0,1514,65,0,0,0,25,1
2,ORD,1705,1709,4,1901,1900,-1,0,0,0,1514,0,0,0,0,0,1
3,ORD,1705,1702,-3,1901,1847,-14,0,0,0,1514,0,0,0,0,0,1
4,ORD,1705,1751,46,1901,1938,37,1,0,0,1514,0,5,0,0,32,1
5,ORD,1705,1703,-2,1901,1846,-15,0,0,0,1514,0,0,0,0,0,1
6,ORD,1825,1851,26,2018,2030,12,0,0,0,1514,0,0,0,0,0,1
7,ORD,1705,1704,-1,1901,1844,-17,0,0,0,1514,0,0,0,0,0,1
5,LAX,2245,2312,27,722,733,11,0,0,0,2475,0,0,0,0,0,1
7,LAX,2245,2241,-4,722,718,-4,0,0,0,2475,0,0,0,0,0,1
1,LAX,2245,2257,12,722,734,12,0,0,0,2475,0,0,0,0,0,1
2,LAX,2245,2243,-2,722,651,-31,0,0,0,2475,0,0,0,0,0,1
3,LAX,2245,2244,-1,722,709,-13,0,0,0,2475,0,0,0,0,0,1
4,LAX,2245,2302,17,722,715,-7,0,0,0,2475,0,0,0,0,0,1
5,LAX,2245,2310,25,722,740,18,1,0,0,2475,8,0,0,0,10,1
6,LAX,2245,2252,7,722,712,-10,0,0,0,2475,0,0,0,0,0,1
7,LAX,2245,2239,-6,722,702,-20,0,0,0,2475,0,0,0,0,0,1
1,LAX,2245,2300,15,722,738,16,1,0,0,2475,15,0,1,0,0,1
2,LAX,2245,2244,-1,722,702,-20,0,0,0,2475,0,0,0,0,0,1
3,LAX,2245,2248,3,722,720,-2,0,0,0,2475,0,0,0,0,0,1
4,LAX,2245,2326,41,722,755,33,1,0,0,2475,10,0,0,0,23,1
5,LAX,2245,2305,20,722,721,-1,0,0,0,2475,0,0,0,0,0,1
6,LAX,2245,2318,33,722,735,13,0,0,0,2475,0,0,0,0,0,1
7,LAX,2245,2243,-2,722,708,-14,0,0,0,2475,0,0,0,0,0,1
1,LAX,2245,2257,12,722,739,17,1,0,0,2475,12,0,5,0,0,1
2,LAX,2245,2322,37,722,752,30,1,0,0,2475,30,0,0,0,0,1
3,LAX,2245,2242,-3,722,717,-5,0,0,0,2475,0,0,0,0,0,1
4,LAX,2245,4,79,722,830,68,1,0,0,2475,0,0,0,68,0,1
5,LAX,2245,2300,15,722,744,22,1,0,0,2475,15,0,7,0,0,1
6,LAX,2245,2240,-5,722,708,-14,0,0,0,2475,0,0,0,0,0,1
7,LAX,2245,2244,-1,722,654,-28,0,0,0,2475,0,0,0,0,0,1
1,LAX,2245,18,93,722,842,80,1,0,0,2475,19,0,0,0,61,1
2,LAX,2245,2345,60,722,758,36,1,0,0,2475,11,0,0,0,25,1
3,LAX,2245,2244,-1,722,741,19,1,0,0,2475,0,0,19,0,0,1
4,LAX,2245,32,107,722,916,114,1,0,0,2475,7,0,7,0,100,1
5,LAX,2245,2244,-1,722,703,-19,0,0,0,2475,0,0,0,0,0,1
6,LAX,2245,11,86,722,858,96,1,0,0,2475,24,0,10,0,62,1
7,LAX,2245,1743,1138,722,208,1126,1,0,0,2475,972,0,0,0,154,1
1,LAX,2355,2355,0,829,823,-6,0,0,0,2475,0,0,0,0,0,1
2,LAX,2350,2346,-4,827,824,-3,0,0,0,2475,0,0,0,0,0,1
3,LAX,2350,2345,-5,827,829,2,0,0,0,2475,0,0,0,0,0,1
4,LAX,2350,2348,-2,827,828,1,0,0,0,2475,0,0,0,0,0,1
5,LAX,2350,59,69,827,936,69,1,0,0,2475,27,0,0,0,42,1
7,LAX,2350,35,45,827,929,62,1,0,0,2475,36,0,17,0,9,1
1,LAX,2350,9,19,827,859,32,1,0,0,2475,19,0,13,0,0,1
2,LAX,2350,2348,-2,827,755,-32,0,0,0,2475,0,0,0,0,0,1
3,LAX,2350,45,55,827,912,45,1,0,0,2475,7,0,0,0,38,1
4,LAX,2350,2345,-5,827,813,-14,0,0,0,2475,0,0,0,0,0,1
5,LAX,2350,2353,3,827,756,-31,0,0,0,2475,0,0,0,0,0,1
7,LAX,2350,2348,-2,827,741,-46,0,0,0,2475,0,0,0,0,0,1
1,LAX,2350,207,137,827,1024,117,1,0,0,2475,78,0,0,0,39,1
2,LAX,2350,2350,0,827,827,0,0,0,0,2475,0,0,0,0,0,1
3,LAX,2350,10,20,827,913,46,1,0,0,2475,0,0,26,20,0,1
4,LAX,2350,2346,-4,827,827,0,0,0,0,2475,0,0,0,0,0,1
5,LAX,2350,6,16,827,855,28,1,0,0,2475,16,0,12,0,0,1
7,LAX,2350,2350,0,827,804,-23,0,0,0,2475,0,0,0,0,0,1
1,LAX,2350,122,92,827,943,76,1,0,0,2475,0,0,0,0,76,1
2,LAX,2350,2344,-6,827,759,-28,0,0,0,2475,0,0,0,0,0,1
3,LAX,2350,2352,2,827,829,2,0,0,0,2475,0,0,0,0,0,1
4,LAX,2350,125,95,827,956,89,1,0,0,2475,22,0,0,0,67,1
5,LAX,2350,2353,3,827,818,-9,0,0,0,2475,0,0,0,0,0,1
7,LAX,2350,42,52,827,922,55,1,0,0,2475,6,0,3,0,46,1
5,LAX,828,826,-2,1136,1153,17,1,0,0,2556,0,0,17,0,0,1
6,LAX,828,829,1,1136,1137,1,0,0,0,2556,0,0,0,0,0,1
7,LAX,828,823,-5,1136,1105,-31,0,0,0,2556,0,0,0,0,0,1
1,LAX,828,848,20,1136,1131,-5,0,0,0,2556,0,0,0,0,0,1
2,LAX,828,853,25,1136,1204,28,1,0,0,2556,25,0,3,0,0,1
3,LAX,828,831,3,1136,1130,-6,0,0,0,2556,0,0,0,0,0,1
4,LAX,828,826,-2,1136,1139,3,0,0,0,2556,0,0,0,0,0,1
5,LAX,828,827,-1,1136,1100,-36,0,0,0,2556,0,0,0,0,0,1
6,LAX,828,842,14,1136,1141,5,0,0,0,2556,0,0,0,0,0,1
7,LAX,828,835,7,1136,1131,-5,0,0,0,2556,0,0,0,0,0,1
1,LAX,828,823,-5,1136,1112,-24,0,0,0,2556,0,0,0,0,0,1
2,LAX,828,826,-2,1136,1123,-13,0,0,0,2556,0,0,0,0,0,1
3,LAX,828,826,-2,1136,1132,-4,0,0,0,2556,0,0,0,0,0,1
4,LAX,828,828,0,1136,1125,-11,0,0,0,2556,0,0,0,0,0,1
5,LAX,828,825,-3,1136,1116,-20,0,0,0,2556,0,0,0,0,0,1
6,LAX,828,827,-1,1136,1130,-6,0,0,0,2556,0,0,0,0,0,1
7,LAX,828,820,-8,1136,1133,-3,0,0,0,2556,0,0,0,0,0,1
1,LAX,828,833,5,1136,1131,-5,0,0,0,2556,0,0,0,0,0,1
2,LAX,828,840,12,1136,1158,22,1,0,0,2556,12,0,10,0,0,1
3,LAX,828,824,-4,1136,1112,-24,0,0,0,2556,0,0,0,0,0,1
4,LAX,828,825,-3,1136,1112,-24,0,0,0,2556,0,0,0,0,0,1
5,LAX,828,926,58,1136,1202,26,1,0,0,2556,10,0,0,0,16,1
6,LAX,828,824,-4,1136,1126,-10,0,0,0,2556,0,0,0,0,0,1
7,LAX,828,821,-7,1136,1114,-22,0,0,0,2556,0,0,0,0,0,1
1,LAX,828,823,-5,1136,1111,-25,0,0,0,2556,0,0,0,0,0,1
2,LAX,828,819,-9,1136,1106,-30,0,0,0,2556,0,0,0,0,0,1
3,LAX,828,834,6,1136,1150,14,0,0,0,2556,0,0,0,0,0,1
4,LAX,828,826,-2,1136,1134,-2,0,0,0,2556,0,0,0,0,0,1
5,LAX,828,823,-5,1136,1108,-28,0,0,0,2556,0,0,0,0,0,1
6,LAX,828,824,-4,1136,1117,-19,0,0,0,2556,0,0,0,0,0,1
7,LAX,828,828,0,1136,1059,-37,0,0,0,2556,0,0,0,0,0,1
5,LAX,1430,1600,90,2304,125,141,1,0,0,2475,0,0,127,0,14,1
6,LAX,1430,1426,-4,2304,2255,-9,0,0,0,2475,0,0,0,0,0,1
7,LAX,1430,1433,3,2304,2251,-13,0,0,0,2475,0,0,0,0,0,1
1,LAX,1430,1424,-6,2304,2301,-3,0,0,0,2475,0,0,0,0,0,1
2,LAX,1430,1440,10,2304,2319,15,1,0,0,2475,10,0,5,0,0,1
3,LAX,1430,1424,-6,2304,2252,-12,0,0,0,2475,0,0,0,0,0,1
4,LAX,1430,1428,-2,2304,2319,15,1,0,0,2475,0,0,15,0,0,1
5,LAX,1430,1455,25,2304,2357,53,1,0,0,2475,0,0,53,0,0,1
7,LAX,1430,1441,11,2304,2250,-14,0,0,0,2475,0,0,0,0,0,1
1,LAX,1430,1426,-4,2304,2249,-15,0,0,0,2475,0,0,0,0,0,1
2,LAX,1430,1424,-6,2304,2244,-20,0,0,0,2475,0,0,0,0,0,1
3,LAX,1430,1427,-3,2304,2321,17,1,0,0,2475,0,0,17,0,0,1
4,LAX,1430,1426,-4,2304,2248,-16,0,0,0,2475,0,0,0,0,0,1
5,LAX,1430,1430,0,2304,2311,7,0,0,0,2475,0,0,0,0,0,1
6,LAX,1430,1437,7,2304,2301,-3,0,0,0,2475,0,0,0,0,0,1
7,LAX,1430,1429,-1,2304,2246,-18,0,0,0,2475,0,0,0,0,0,1
1,LAX,1430,1448,18,2304,2359,55,1,0,0,2475,0,0,55,0,0,1
2,LAX,1430,1500,30,2304,2345,41,1,0,0,2475,3,0,11,0,27,1
3,LAX,1430,1423,-7,2304,2308,4,0,0,0,2475,0,0,0,0,0,1
4,LAX,1430,1553,83,2304,55,111,1,0,0,2475,83,0,28,0,0,1
5,LAX,1430,1425,-5,2304,2301,-3,0,0,0,2475,0,0,0,0,0,1
6,LAX,1430,1423,-7,2304,2243,-21,0,0,0,2475,0,0,0,0,0,1
7,LAX,1430,1425,-5,2304,2255,-9,0,0,0,2475,0,0,0,0,0,1
1,LAX,1430,1558,88,2304,9,65,1,0,0,2475,0,0,65,0,0,1
2,LAX,1430,1439,9,2304,2310,6,0,0,0,2475,0,0,0,0,0,1
3,LAX,1430,1428,-2,2304,2247,-17,0,0,0,2475,0,0,0,0,0,1
4,LAX,1430,1518,48,2304,18,74,1,0,0,2475,0,0,26,0,48,1
5,LAX,1430,1428,-2,2304,2307,3,0,0,0,2475,0,0,0,0,0,1
6,LAX,1430,1527,57,2304,2350,46,1,0,0,2475,0,0,46,0,0,1
7,LAX,1430,1453,23,2304,2340,36,1,0,0,2475,0,0,36,0,0,1
5,JFK,700,655,-5,1009,940,-29,0,0,0,2475,0,0,0,0,0,1
1,JFK,700,713,13,1009,1019,10,0,0,0,2475,0,0,0,0,0,1
2,JFK,700,704,4,1009,1024,15,1,0,0,2475,4,0,11,0,0,1
3,JFK,700,704,4,1009,1014,5,0,0,0,2475,0,0,0,0,0,1
4,JFK,700,654,-6,1009,951,-18,0,0,0,2475,0,0,0,0,0,1
5,JFK,700,656,-4,1009,1003,-6,0,0,0,2475,0,0,0,0,0,1
7,JFK,700,659,-1,1009,1016,7,0,0,0,2475,0,0,0,0,0,1
1,JFK,700,652,-8,1009,1009,0,0,0,0,2475,0,0,0,0,0,1
2,JFK,700,657,-3,1009,948,-21,0,0,0,2475,0,0,0,0,0,1
3,JFK,700,655,-5,1009,948,-21,0,0,0,2475,0,0,0,0,0,1
4,JFK,700,718,18,1009,1103,54,1,0,0,2475,18,0,36,0,0,1
5,JFK,700,706,6,1009,1023,14,0,0,0,2475,0,0,0,0,0,1
7,JFK,700,718,18,1009,1018,9,0,0,0,2475,0,0,0,0,0,1
1,JFK,700,656,-4,1009,1014,5,0,0,0,2475,0,0,0,0,0,1
2,JFK,700,717,17,1009,1029,20,1,0,0,2475,17,0,3,0,0,1
